movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,primary_title_lower,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,movie_lower,new_genres,profit,runtime
tt2121250,Alpha,Alpha,2013,116.0,Crime,5.5,102,alpha,79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,alpha,Crime,48624873.0,90-120(long)
tt3166734,Alpha,Alpha,2015,80.0,"Drama,Horror,Mystery",7.7,37,alpha,79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,alpha,Drama,48624873.0,60-90(medium)
tt4244998,Alpha,Alpha,2018,96.0,"Adventure,Drama,Family",6.7,41882,alpha,79,2018-08-17,Alpha,51000000.0,35851379.0,99624873.0,alpha,Adventure,48624873.0,90-120(long)
tt2121286,Home Again,Home Again,2012,104.0,Drama,6.6,360,home again,57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,home again,Drama,22336874.0,90-120(long)
tt5719700,Home Again,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614,home again,57,2017-09-08,Home Again,15000000.0,27020284.0,37336874.0,home again,Comedy,22336874.0,90-120(long)
tt2122313,The Circle,Cirkeln,2015,144.0,"Drama,Fantasy,Horror",5.9,2396,the circle,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,the circle,Drama,22651864.0,120-150(extralong)
tt2786328,The Circle,The Circle,2013,48.0,"Adventure,Documentary,History",7.6,8,the circle,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,the circle,Adventure,22651864.0,<60(short)
tt2943946,The Circle,The Circle,2017,93.0,"Drama,Horror,Thriller",5.1,17,the circle,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,the circle,Drama,22651864.0,90-120(long)
tt3148952,The Circle,Der Kreis,2014,102.0,"Biography,Drama,Romance",7.3,1316,the circle,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,the circle,Biography,22651864.0,90-120(long)
tt4287320,The Circle,The Circle,2017,110.0,"Drama,Sci-Fi,Thriller",5.3,72536,the circle,4,2017-04-28,The Circle,18000000.0,20497844.0,40651864.0,the circle,Drama,22651864.0,90-120(long)
tt2125430,An American in Hollywood,An American in Hollywood,2014,89.0,Drama,7.3,200,an american in hollywood,70,2014-07-18,An American in Hollywood,125000.0,0.0,0.0,an american in hollywood,Drama,-125000.0,60-90(medium)
tt2125435,Beasts of the Southern Wild,Beasts of the Southern Wild,2012,93.0,"Adventure,Drama,Fantasy",7.3,77440,beasts of the southern wild,18,2012-06-27,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,beasts of the southern wild,Adventure,21465132.0,90-120(long)
tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller",6.0,14,truth or dare,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,truth or dare,Horror,91627344.0,60-90(medium)
tt2321661,Truth or Dare,Zhen Xin Hua Da Mao Xian,2012,100.0,"Comedy,Romance",5.0,10,truth or dare,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,truth or dare,Comedy,91627344.0,90-120(long)
tt2762738,Truth or Dare,Truth or Dare,2013,84.0,"Horror,Thriller",4.8,554,truth or dare,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,truth or dare,Horror,91627344.0,60-90(medium)
tt5944422,Truth or Dare,Verdad o Reto,2016,90.0,"Drama,Romance",6.8,12,truth or dare,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,truth or dare,Drama,91627344.0,60-90(medium)
tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller",5.2,33621,truth or dare,91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,truth or dare,Horror,91627344.0,90-120(long)
tt2126235,Collide,Collide,2016,99.0,"Action,Crime,Thriller",5.7,13288,collide,13,2017-02-24,Collide,29200000.0,2280004.0,5466698.0,collide,Action,-23733302.0,90-120(long)
tt2126355,San Andreas,San Andreas,2015,114.0,"Action,Adventure,Drama",6.1,192750,san andreas,19,2015-05-29,San Andreas,110000000.0,155190832.0,456258539.0,san andreas,Action,346258539.0,90-120(long)
tt2126357,Second Act,Second Act,2018,103.0,"Comedy,Drama,Romance",5.8,13109,second act,83,2018-12-21,Second Act,15700000.0,39282227.0,63288854.0,second act,Comedy,47588854.0,90-120(long)
tt2132405,Spellbound,O-ssak-han yeon-ae,2011,114.0,"Comedy,Horror,Romance",6.9,2485,spellbound,74,1945-10-31,Spellbound,1500000.0,7000000.0,7000000.0,spellbound,Comedy,5500000.0,90-120(long)
tt2133191,Beautiful,Beautiful,2011,120.0,"Biography,Drama,Family",7.5,751,beautiful,1,2000-09-29,Beautiful,9000000.0,3134509.0,3134509.0,beautiful,Biography,-5865491.0,90-120(long)
tt2139721,The Hadza: Last of the First,The Hadza: Last of the First,2014,71.0,Documentary,7.7,10,the hadza: last of the first,3,2014-12-31,The Hadza: Last of the First,650000.0,0.0,0.0,the hadza: last of the first,Documentary,-650000.0,60-90(medium)
tt2139881,Long Shot,Long Shot,2019,125.0,"Comedy,Romance",7.2,12814,long shot,75,2019-05-03,Long Shot,40000000.0,30202860.0,43711031.0,long shot,Comedy,3711031.0,120-150(extralong)
tt2140037,Jane Got a Gun,Jane Got a Gun,2015,98.0,"Action,Drama,Western",5.9,19051,jane got a gun,12,2016-01-29,Jane Got a Gun,25000000.0,1513793.0,3771345.0,jane got a gun,Action,-21228655.0,90-120(long)
tt2140373,Saving Mr. Banks,Saving Mr. Banks,2013,125.0,"Biography,Comedy,Drama",7.5,140678,saving mr. banks,37,2013-12-13,Saving Mr. Banks,35000000.0,83299761.0,114962525.0,saving mr. banks,Biography,79962525.0,120-150(extralong)
tt2140379,Self/less,Self/less,2015,117.0,"Action,Mystery,Sci-Fi",6.5,80743,self/less,48,2015-07-10,Self/Less,26000000.0,12279691.0,33667319.0,self/less,Action,7667319.0,90-120(long)
tt2140479,The Accountant,The Accountant,2016,128.0,"Action,Crime,Drama",7.3,233022,the accountant,100,2016-10-14,The Accountant,40000000.0,86260045.0,152962083.0,the accountant,Action,112962083.0,120-150(extralong)
tt2140619,Two Night Stand,Two Night Stand,2014,86.0,"Comedy,Romance",6.4,60510,two night stand,60,2014-09-26,Two Night Stand,1600000.0,15600.0,868081.0,two night stand,Comedy,-731919.0,60-90(medium)
tt2141739,Food Chains,Food Chains,2014,83.0,Documentary,7.2,328,food chains,36,2014-11-21,Food Chains,913000.0,0.0,176.0,food chains,Documentary,-912824.0,60-90(medium)
tt2145676,Midnight Cabaret,Midnight Cabaret,2012,78.0,"Action,Crime,Drama",6.4,19,midnight cabaret,62,2013-08-07,Midnight Cabaret,300000.0,0.0,0.0,midnight cabaret,Action,-300000.0,60-90(medium)
tt2145909,The Forgotten,The Forgotten,2014,89.0,Horror,5.3,472,the forgotten,21,2004-09-24,The Forgotten,50000000.0,66711892.0,117211892.0,the forgotten,Horror,67211892.0,60-90(medium)
tt2147225,Black November,Black November,2012,95.0,"Action,Crime,Drama",5.4,489,black november,74,2015-01-09,Black November,7500000.0,0.0,32572.0,black november,Action,-7467428.0,90-120(long)
tt2149137,Snow White: A Deadly Summer,Snow White: A Deadly Summer,2012,83.0,Horror,2.2,679,snow white: a deadly summer,11,2012-03-20,Snow White: A Deadly Summer,1000000.0,0.0,0.0,snow white: a deadly summer,Horror,-1000000.0,60-90(medium)
tt2159988,The Walk,The Walk,2015,89.0,"Crime,Thriller",6.8,126,the walk,33,2015-09-30,The Walk,35000000.0,10161183.0,61492104.0,the walk,Crime,26492104.0,60-90(medium)
tt3488710,The Walk,The Walk,2015,123.0,"Adventure,Biography,Drama",7.3,109714,the walk,33,2015-09-30,The Walk,35000000.0,10161183.0,61492104.0,the walk,Adventure,26492104.0,120-150(extralong)
tt2165765,Fear Clinic,Fear Clinic,2014,95.0,Horror,5.0,6256,fear clinic,19,2015-02-10,Fear Clinic,1000000.0,0.0,0.0,fear clinic,Horror,-1000000.0,90-120(long)
tt2166214,Khiladi 786,Khiladi 786,2012,141.0,"Action,Comedy",4.4,5648,khiladi 786,12,2012-12-07,Khiladi 786,5600000.0,385422.0,14683763.0,khiladi 786,Action,9083763.0,120-150(extralong)
tt2167202,Getaway,Getaway,2013,90.0,"Action,Crime,Thriller",4.4,22157,getaway,20,2013-08-30,Getaway,18000000.0,10501938.0,11813989.0,getaway,Action,-6186011.0,60-90(medium)
tt2170299,Bad Words,Bad Words,2013,89.0,"Comedy,Drama",6.7,44061,bad words,44,2014-03-14,Bad Words,10000000.0,7779614.0,7843145.0,bad words,Comedy,-2156855.0,60-90(medium)
tt2170439,Horrible Bosses 2,Horrible Bosses 2,2014,108.0,"Comedy,Crime",6.3,144442,horrible bosses 2,31,2014-11-26,Horrible Bosses 2,40000000.0,54445357.0,105945357.0,horrible bosses 2,Comedy,65945357.0,90-120(long)
tt2170593,St. Vincent,St. Vincent,2014,102.0,"Comedy,Drama",7.3,89372,st. vincent,61,2014-10-10,St. Vincent,13000000.0,44137712.0,54837234.0,st. vincent,Comedy,41837234.0,90-120(long)
tt2171902,Happy Valley,Happy Valley,2014,98.0,"Documentary,Drama,Sport",7.1,1059,happy valley,83,2008-03-28,Happy Valley,250000.0,67665.0,67665.0,happy valley,Documentary,-182335.0,90-120(long)
tt2172934,3 Days to Kill,3 Days to Kill,2014,117.0,"Action,Drama,Thriller",6.2,81681,3 days to kill,64,2014-02-21,3 Days to Kill,28000000.0,30697999.0,38959900.0,3 days to kill,Action,10959900.0,90-120(long)
tt2172935,Metallica Through the Never,Metallica Through the Never,2013,93.0,Music,7.2,15592,metallica through the never,37,2013-09-27,Metallica Through the Never,18000000.0,3419967.0,9082906.0,metallica through the never,Music,-8917094.0,90-120(long)
tt2176013,Jab Tak Hai Jaan,Jab Tak Hai Jaan,2012,176.0,"Drama,Romance",6.8,48364,jab tak hai jaan,64,2012-11-13,Jab Tak Hai Jaan,9200000.0,3047539.0,5806666.0,jab tak hai jaan,Drama,-3393334.0,>300
tt2176228,As It Is in Heaven,As It Is in Heaven,2014,86.0,Drama,7.3,73,as it is in heaven,100,2014-07-11,As It Is in Heaven,450000.0,13486.0,13486.0,as it is in heaven,Drama,-436514.0,60-90(medium)
tt2176244,The Messenger,The Messenger,2012,74.0,Drama,8.0,43,the messenger,1,2009-11-13,The Messenger,6500000.0,1109660.0,1744952.0,the messenger,Drama,-4755048.0,60-90(medium)
tt3431016,The Messenger,The Messenger,2015,101.0,"Drama,Mystery,Thriller",5.1,906,the messenger,1,2009-11-13,The Messenger,6500000.0,1109660.0,1744952.0,the messenger,Drama,-4755048.0,90-120(long)
tt4984930,The Messenger,The Messenger,2015,89.0,"Documentary,Family",7.7,87,the messenger,1,2009-11-13,The Messenger,6500000.0,1109660.0,1744952.0,the messenger,Documentary,-4755048.0,60-90(medium)
tt8706988,The Messenger,Kurier,2019,100.0,"Drama,Thriller,War",5.8,112,the messenger,1,2009-11-13,The Messenger,6500000.0,1109660.0,1744952.0,the messenger,Drama,-4755048.0,90-120(long)
tt2177771,The Monuments Men,The Monuments Men,2014,118.0,"Comedy,Drama,History",6.1,117638,the monuments men,14,2014-02-07,The Monuments Men,70000000.0,78031620.0,158702748.0,the monuments men,Comedy,88702748.0,90-120(long)
tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",7.1,33971,yeh jawaani hai deewani,54,2013-05-31,Yeh Jawaani Hai Deewani,8300000.0,3827466.0,50827466.0,yeh jawaani hai deewani,Comedy,42527466.0,>300
tt2179136,American Sniper,American Sniper,2014,133.0,"Action,Biography,Drama",7.3,401915,american sniper,57,2014-12-25,American Sniper,58000000.0,350126372.0,547326372.0,american sniper,Action,489326372.0,120-150(extralong)
tt2180333,Crowsnest,Crowsnest,2012,84.0,"Horror,Mystery,Thriller",3.9,1481,crowsnest,84,2012-09-07,Crowsnest,1200000.0,0.0,0.0,crowsnest,Horror,-1200000.0,60-90(medium)
tt2180411,Into the Woods,Into the Woods,2014,125.0,"Adventure,Comedy,Drama",6.0,123577,into the woods,77,2014-12-25,Into the Woods,56200000.0,128002372.0,213116401.0,into the woods,Adventure,156916401.0,120-150(extralong)
tt2181837,Bending Steel,Bending Steel,2013,92.0,Documentary,7.9,60,bending steel,24,2015-08-04,Bending Steel,50000.0,0.0,0.0,bending steel,Documentary,-50000.0,90-120(long)
tt2182972,Song One,Song One,2014,86.0,"Drama,Music",5.8,8559,song one,87,2015-01-23,Song One,6000000.0,32251.0,437089.0,song one,Drama,-5562911.0,60-90(medium)
tt2183034,Earth to Echo,Earth to Echo,2014,91.0,"Adventure,Family,Sci-Fi",5.8,17627,earth to echo,62,2014-07-02,Earth to Echo,13000000.0,38934842.0,42174545.0,earth to echo,Adventure,29174545.0,90-120(long)
tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller",5.7,183549,the purge,67,2013-06-07,The Purge,3000000.0,64473115.0,91266581.0,the purge,Horror,88266581.0,60-90(medium)
tt2187884,Escape from Tomorrow,Escape from Tomorrow,2013,90.0,"Drama,Fantasy,Horror",5.2,8665,escape from tomorrow,100,2013-10-11,Escape from Tomorrow,650000.0,171962.0,171962.0,escape from tomorrow,Drama,-478038.0,60-90(medium)
tt2190180,The Sound and the Shadow,The Sound and the Shadow,2014,90.0,"Comedy,Mystery,Thriller",7.9,37,the sound and the shadow,89,2014-12-31,The Sound and the Shadow,500000.0,0.0,0.0,the sound and the shadow,Comedy,-500000.0,60-90(medium)
tt2191701,Grown Ups 2,Grown Ups 2,2013,101.0,Comedy,5.4,128500,grown ups 2,48,2013-07-12,Grown Ups 2,80000000.0,133668525.0,247023808.0,grown ups 2,Comedy,167023808.0,90-120(long)
tt2193215,The Counselor,The Counselor,2013,117.0,"Crime,Drama,Thriller",5.3,92096,the counselor,58,2013-10-25,The Counselor,25000000.0,16973715.0,71009334.0,the counselor,Crime,46009334.0,90-120(long)
tt2194499,About Time,About Time,2013,123.0,"Comedy,Drama,Fantasy",7.8,263136,about time,95,2013-11-01,About Time,12000000.0,15323921.0,89309178.0,about time,Comedy,77309178.0,120-150(extralong)
tt2199571,Run All Night,Run All Night,2015,114.0,"Action,Drama,Thriller",6.6,94131,run all night,70,2015-03-13,Run All Night,50000000.0,26461644.0,66961644.0,run all night,Action,16961644.0,90-120(long)
tt2202408,Transcendence,Transcendence,2012,98.0,Drama,6.1,22,transcendence,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,transcendence,Drama,3039258.0,90-120(long)
tt2209764,Transcendence,Transcendence,2014,119.0,"Action,Drama,Sci-Fi",6.3,204481,transcendence,2,2014-04-18,Transcendence,100000000.0,23022309.0,103039258.0,transcendence,Action,3039258.0,90-120(long)
tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",6.0,122889,the other woman,2,2014-04-25,The Other Woman,40000000.0,83911193.0,195111193.0,the other woman,Comedy,155111193.0,90-120(long)
tt2205401,Addicted,Addicted,2014,106.0,"Drama,Thriller",5.2,7640,addicted,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,addicted,Drama,12499242.0,90-120(long)
tt3587066,ADDicted,ADDicted,2017,109.0,Drama,7.2,25,addicted,96,2014-10-10,Addicted,5000000.0,17390770.0,17499242.0,addicted,Drama,12499242.0,90-120(long)
tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance",7.9,123107,before midnight,99,2013-05-24,Before Midnight,3000000.0,8110621.0,23251930.0,before midnight,Drama,20251930.0,90-120(long)
tt2215463,Survivor,Survivor,2012,81.0,"Biography,Crime,Documentary",9.0,45,survivor,11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,survivor,Biography,-18296719.0,60-90(medium)
tt3247714,Survivor,Survivor,2015,96.0,"Action,Crime,Thriller",5.6,28614,survivor,11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,survivor,Action,-18296719.0,90-120(long)
tt3297792,Survivor,Survivor,2014,93.0,"Action,Adventure,Fantasy",4.1,1750,survivor,11,2015-05-29,Survivor,20000000.0,0.0,1703281.0,survivor,Action,-18296719.0,90-120(long)
tt2215673,The Timber,The Timber,2015,81.0,"Action,Adventure,Drama",4.9,1292,the timber,85,2015-10-06,The Timber,2100000.0,0.0,0.0,the timber,Action,-2100000.0,60-90(medium)
tt2215719,Katy Perry: Part of Me,Katy Perry: Part of Me,2012,93.0,"Documentary,Music",5.9,13034,katy perry: part of me,79,2012-07-05,Katy Perry: Part of Me,12000000.0,25326071.0,32700439.0,katy perry: part of me,Documentary,20700439.0,90-120(long)
tt2217809,Gamer,Gámer,2011,92.0,Drama,5.0,416,gamer,82,2009-09-04,Gamer,50000000.0,20534907.0,42002029.0,gamer,Drama,-7997971.0,90-120(long)
tt2223552,Down to Earth,Down to Earth,2015,90.0,"Adventure,Documentary",6.6,260,down to earth,73,2001-02-16,Down to Earth,30000000.0,64172251.0,71172251.0,down to earth,Adventure,41172251.0,60-90(medium)
tt2223990,Draft Day,Draft Day,2014,110.0,"Drama,Sport",6.8,48812,draft day,36,2014-04-11,Draft Day,25000000.0,28842237.0,29847480.0,draft day,Drama,4847480.0,90-120(long)
tt2226178,The Jungle Book,The Jungle Book,2014,64.0,Animation,7.0,59,the jungle book,97,2016-04-15,The Jungle Book,175000000.0,364001123.0,962854547.0,the jungle book,Animation,787854547.0,60-90(medium)
tt3040964,The Jungle Book,The Jungle Book,2016,106.0,"Adventure,Drama,Family",7.4,240821,the jungle book,97,2016-04-15,The Jungle Book,175000000.0,364001123.0,962854547.0,the jungle book,Adventure,787854547.0,90-120(long)
tt2226495,Not Safe for Work,Not Safe for Work,2014,74.0,Thriller,5.8,3864,not safe for work,51,2014-12-31,Not Safe For Work,2500000.0,0.0,0.0,not safe for work,Thriller,-2500000.0,60-90(medium)
tt2226519,Plush,Plush,2013,99.0,"Drama,Music,Thriller",5.4,3462,plush,73,2013-09-13,Plush,2000000.0,3080.0,28864.0,plush,Drama,-1971136.0,90-120(long)
tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller,5.2,915,enter the dangerous mind,67,2015-02-06,Enter the Dangerous Mind,3000000.0,0.0,0.0,enter the dangerous mind,Thriller,-3000000.0,60-90(medium)
tt2229499,Don Jon,Don Jon,2013,90.0,"Comedy,Drama,Romance",6.6,216350,don jon,18,2013-09-27,Don Jon,5500000.0,24477704.0,41268579.0,don jon,Comedy,35768579.0,60-90(medium)
tt2231253,Wild Card,Wild Card,2015,92.0,"Action,Crime,Drama",5.6,46463,wild card,5,2015-01-30,Wild Card,30000000.0,3200.0,4315789.0,wild card,Action,-25684211.0,90-120(long)
tt2231461,Rampage,Rampage,2018,107.0,"Action,Adventure,Sci-Fi",6.1,115891,rampage,90,2018-04-13,Rampage,120000000.0,101028233.0,428056280.0,rampage,Action,308056280.0,90-120(long)
tt2233624,Kin,Kin,2012,45.0,"Drama,Music",8.6,46,kin,88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,kin,Drama,-19903179.0,<60(short)
tt6017942,Kin,Kin,2018,102.0,"Action,Drama,Sci-Fi",5.7,9048,kin,88,2018-08-31,Kin,30000000.0,5718096.0,10096821.0,kin,Action,-19903179.0,90-120(long)
tt2234025,Coffee Town,Coffee Town,2013,87.0,Comedy,6.6,4666,coffee town,91,2013-07-09,Coffee Town,2000000.0,0.0,0.0,coffee town,Comedy,-2000000.0,60-90(medium)
tt2234155,The Internship,The Internship,2013,119.0,Comedy,6.3,179817,the internship,63,2013-06-07,The Internship,58000000.0,44672764.0,93672764.0,the internship,Comedy,35672764.0,90-120(long)
tt2235108,Dear White People,Dear White People,2014,108.0,"Comedy,Drama,Romance",6.1,23321,dear white people,51,2014-10-17,Dear White People,1250000.0,4404154.0,5403771.0,dear white people,Comedy,4153771.0,90-120(long)
tt2236686,Copycat,Copycat,2016,90.0,Comedy,5.1,157,copycat,60,1995-10-27,Copycat,20000000.0,32051917.0,32051917.0,copycat,Comedy,12051917.0,60-90(medium)
tt2239822,Valerian and the City of a Thousand Planets,Valerian and the City of a Thousand Planets,2017,137.0,"Action,Adventure,Fantasy",6.5,139792,valerian and the city of a thousand planets,90,2017-07-21,Valerian and the City of a Thousand Planets,180000000.0,40479370.0,215098356.0,valerian and the city of a thousand planets,Action,35098356.0,120-150(extralong)
tt2239832,Think Like a Man Too,Think Like a Man Too,2014,106.0,"Comedy,Romance",5.8,18533,think like a man too,36,2014-06-20,Think Like a Man Too,24000000.0,65028687.0,70027933.0,think like a man too,Comedy,46027933.0,90-120(long)
tt2241035,The Color Purple,Be Range Arghavan,2010,97.0,"Action,Drama",6.6,1299,the color purple,5,1985-12-18,The Color Purple,15000000.0,93589701.0,93589701.0,the color purple,Action,78589701.0,90-120(long)
tt2241351,Money Monster,Money Monster,2016,98.0,"Crime,Drama,Thriller",6.5,86607,money monster,98,2016-05-13,Money Monster,27000000.0,41012075.0,93466095.0,money monster,Crime,66466095.0,90-120(long)
tt2241691,Under the Rainbow,Au bout du conte,2013,112.0,"Comedy,Drama,Romance",5.9,1174,under the rainbow,99,1981-07-31,Under the Rainbow,20000000.0,18826490.0,18826490.0,under the rainbow,Comedy,-1173510.0,90-120(long)
tt4670270,Under the Rainbow,Under the Rainbow,2015,75.0,Horror,6.2,8,under the rainbow,99,1981-07-31,Under the Rainbow,20000000.0,18826490.0,18826490.0,under the rainbow,Horror,-1173510.0,60-90(medium)
tt2243377,Left Behind,Left Behind,2012,86.0,"Horror,Mystery,Thriller",6.5,33,left behind,63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,left behind,Horror,-14278659.0,60-90(medium)
tt2467046,Left Behind,Left Behind,2014,110.0,"Action,Drama,Fantasy",3.1,33515,left behind,63,2001-02-02,Left Behind,18500000.0,4221341.0,4221341.0,left behind,Action,-14278659.0,90-120(long)
tt2243537,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy",5.1,40308,a haunted house,12,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,a haunted house,Comedy,57422558.0,60-90(medium)
tt2245084,Big Hero 6,Big Hero 6,2014,102.0,"Action,Adventure,Animation",7.8,371204,big hero 6,29,2014-11-07,Big Hero 6,165000000.0,222527828.0,652127828.0,big hero 6,Action,487127828.0,90-120(long)
tt2246526,Born to Fly: Elizabeth Streb vs. Gravity,Born to Fly: Elizabeth Streb vs. Gravity,2014,82.0,"Action,Biography,Documentary",6.7,47,born to fly: elizabeth streb vs. gravity,65,2014-09-10,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,1822.0,born to fly: elizabeth streb vs. gravity,Action,-498178.0,60-90(medium)
tt2247476,When the Game Stands Tall,When the Game Stands Tall,2014,115.0,"Drama,Family,Sport",6.7,14498,when the game stands tall,50,2014-08-22,When the Game Stands Tall,15000000.0,30127963.0,30138912.0,when the game stands tall,Drama,15138912.0,90-120(long)
tt2248739,Departure,Departure,2015,109.0,"Drama,Romance",6.7,1680,departure,3,2017-03-07,Departure,1100000.0,0.0,27561.0,departure,Drama,-1072439.0,90-120(long)
tt2249167,Trapped,Trapped,2012,92.0,"Adventure,Drama,Thriller",5.0,138,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Adventure,-23083131.0,90-120(long)
tt2279346,Trapped,Trapped,2014,75.0,Horror,3.5,68,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Horror,-23083131.0,60-90(medium)
tt3269074,Trapped,Darband,2013,102.0,"Drama,Thriller",6.5,646,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Drama,-23083131.0,90-120(long)
tt3611318,Trapped,Trapped,2015,56.0,"Drama,Mystery,Thriller",8.4,21,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Drama,-23083131.0,<60(short)
tt5259692,Trapped,Trapped,2016,90.0,Documentary,7.0,243,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Documentary,-23083131.0,60-90(medium)
tt6206564,Trapped,Trapped,2016,105.0,"Action,Drama,Thriller",7.6,7683,trapped,87,2002-09-20,Trapped,30000000.0,6916869.0,6916869.0,trapped,Action,-23083131.0,90-120(long)
tt2249221,Zulu,Zulu,2013,110.0,"Crime,Drama,Thriller",6.7,16607,zulu,82,2013-12-31,Zulu,16000000.0,0.0,1844228.0,zulu,Crime,-14155772.0,90-120(long)
tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",7.5,426302,spider-man: homecoming,99,2017-07-07,Spider-Man: Homecoming,175000000.0,334201140.0,880166350.0,spider-man: homecoming,Action,705166350.0,120-150(extralong)
tt2261633,Hitman,Hitman,2012,95.0,Action,5.8,85,hitman,44,2007-11-21,Hitman,24000000.0,39687694.0,99135571.0,hitman,Action,75135571.0,90-120(long)
tt6625996,Hitman,Hitman,2014,147.0,Action,4.9,12,hitman,44,2007-11-21,Hitman,24000000.0,39687694.0,99135571.0,hitman,Action,75135571.0,120-150(extralong)
tt2262157,Sunday,Sunday,2014,71.0,"Drama,Romance",6.2,146,sunday,96,1997-08-22,Sunday,450000.0,410919.0,450349.0,sunday,Drama,349.0,60-90(medium)
tt2380213,Sunday,Sunday,2012,65.0,"Crime,Drama",8.1,14,sunday,96,1997-08-22,Sunday,450000.0,410919.0,450349.0,sunday,Crime,349.0,60-90(medium)
tt2262227,The Book of Life,The Book of Life,2014,95.0,"Adventure,Animation,Comedy",7.3,59486,the book of life,35,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,the book of life,Adventure,47651543.0,90-120(long)
tt6716346,The Book of Life,The Book of Life,2017,120.0,Thriller,6.7,7,the book of life,35,2014-10-17,The Book of Life,50000000.0,50151543.0,97651543.0,the book of life,Thriller,47651543.0,90-120(long)
tt2262282,The Founder,Der Gründer,2012,108.0,"Comedy,Sci-Fi",5.9,33,the founder,90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,the founder,Comedy,9403192.0,90-120(long)
tt4276820,The Founder,The Founder,2016,115.0,"Biography,Drama,History",7.2,97841,the founder,90,2017-01-20,The Founder,15000000.0,12786053.0,24403192.0,the founder,Biography,9403192.0,90-120(long)
tt2263814,The Maid's Room,The Maid's Room,2013,98.0,Thriller,4.5,882,the maid's room,18,2014-08-08,The Maid's Room,600000.0,0.0,0.0,the maid's room,Thriller,-600000.0,90-120(long)
tt2265398,Drinking Buddies,Drinking Buddies,2013,90.0,"Comedy,Drama,Romance",6.1,53546,drinking buddies,45,2013-08-23,Drinking Buddies,500000.0,343706.0,407100.0,drinking buddies,Comedy,-92900.0,60-90(medium)
tt2267968,Kung Fu Panda 3,Kung Fu Panda 3,2016,95.0,"Action,Adventure,Animation",7.1,116166,kung fu panda 3,11,2016-01-29,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,kung fu panda 3,Action,377599142.0,90-120(long)
tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",8.1,761592,gone girl,36,2014-10-03,Gone Girl,61000000.0,167767189.0,368567189.0,gone girl,Drama,307567189.0,120-150(extralong)
tt2268016,Magic Mike XXL,Magic Mike XXL,2015,115.0,"Comedy,Drama,Music",5.6,48497,magic mike xxl,66,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123660597.0,magic mike xxl,Comedy,109160597.0,90-120(long)
tt2271563,Forsaken,Forsaken,2015,90.0,"Action,Drama,Western",6.3,9199,forsaken,54,2016-02-19,Forsaken,18000000.0,0.0,0.0,forsaken,Action,-18000000.0,60-90(medium)
